Afrika	África
Edifício Altino Arantes	Edifício Altino Arantes
Oksimoron	Oximoro
Zastava Maldiva	Bandeira das Maldivas
Zebrica	Danio rerio
Shaquille O'Neal	Shaquille O'Neal
On the Floor	On the Floor
Milet	Mileto
Anahí	Anahí
MATLAB	MATLAB
Autohtone vrste	Espécie nativa
Vrijednosni papir	Valor mobiliário
11. stoljeće pr. Kr.	Século XI a.C.
Poltavska oblast	Oblast de Poltava
Zaljev sv. Lovrijenca	Golfo de São Lourenço
Zebulun	Zebulon
Zbor (vojska)	Divisão (militar)
Karavela	Caravela
Howard Phillips Lovecraft	H. P. Lovecraft
Ernest Orlando Lawrence	Ernest Lawrence
Grgur XI.	Papa Gregório XI
Martin V.	Papa Martinho V
Zaharija Sitčin	Zecharia Sitchin
Milwaukee Bucks	Milwaukee Bucks
Detroit Pistons	Detroit Pistons
Dinastija Xia	Dinastia Xia
Aphanobionta	Acytota
Breakdance	Breakdance
Mortadela	Mortadela
Deklaracija o pravima čovjeka i građanina	Declaração dos Direitos do Homem e do Cidadão
Drugi vatikanski sabor	Concílio Vaticano II
Obilježavanje zatvorenika u koncentracijskim logorima nacističke Njemačke	Triângulos do Holocausto
Valentino Rossi	Valentino Rossi
RuPaul's Drag Race	RuPaul's Drag Race
Rubens Barrichello	Rubens Barrichello
Simptom	Sintoma
ABC	American Broadcasting Company
Simens	Siemens (unidade)
Scuderia Ferrari	Scuderia Ferrari
Tomislav II.	Tomislau II da Croácia
Zastava Malija	Bandeira do Mali
Jacques Lacan	Jacques Lacan
Zastava Svetog Tome i Principa	Bandeira de São Tomé e Príncipe
Julije III.	Papa Júlio III
Aleksandar IV.	Papa Alexandre IV
Grafen	Grafeno
Coppa Italia	Coppa Italia
EP	Extended play
Krčenje šume	Desflorestação
San Mateo (Kalifornija)	San Mateo (Califórnia)
Kate Hudson	Kate Hudson
Yuba City (Kalifornija)	Yuba City
Šumski požar	Incêndio florestal
Oksitocin	Ocitocina
Jason Statham	Jason Statham
Dekan (visoravan)	Decão
Coriolisov učinak	Força inercial de Coriolis
Hedžaz	Hejaz
Gerard Butler	Gerard Butler
Curro Torres	Curro Torres
Makalu	Makalu
Ivan II., francuski kralj	João II de França
Andreas Görlitz	Andreas Görlitz
Smog	Smog
Johan Micoud	Johan Micoud
Darjeeling	Darjeeling
Kinnarodden	Cabo Nordkinn
Maltoza	Maltose
Aritmetički niz	Progressão aritmética
Korveta	Corveta
Ethelstan Sjajni	Athelstane de Inglaterra
Medici	Casa de Médici
Ras al-Khaimah	Ras al-Khaimah
Valentinijan III.	Valentiniano III
1100-ih	Década de 1100
Juhu-hu	Ratatouille (filme)
Kijevska oblast	Oblast de Kiev
FK Rubin Kazan	FC Rubin Kazan
Golestan	Golestan
Samarra	Samarra
Kromatografija	Cromatografia
Arkadija	Arcádia (Grécia)
Panonija	Panônia
Zastava Jordana	Bandeira da Jordânia
Manaslu	Manaslu
Josef Albers	Josef Albers
Neandertal	Vale de Neander
Psihoza	Psicose
Herero	Hererós
Cho Oyu	Cho Oyu
Itala (Vetus Latina)	Vetus Latina
Stuttgarter Kickers	Stuttgarter Kickers
Monošterska bitka 1664.	Batalha de São Gotardo
Šu	Shu
Banat	Banato
Zigota	Zigoto
Ragnarok	Ragnarök
Zigurat	Zigurate
Konfederacija	Confederação
Ceh	Corporações de ofício
Sveta Helena	Helena de Constantinopla
Trinitrotoluen	Trinitrotolueno
Ramsarska konvencija	Convenção sobre as Zonas Húmidas de Importância Internacional
Boris Godunov	Boris Godunov da Rússia
Jahta	Iate
Papinska Država	Estados Papais
Snježna sova	Coruja-das-neves
Sinusni poučak	Lei dos senos
Hidroenergija	Energia hidráulica
Red (matematika)	Série (matemática)
Suhoj Su-7	Sukhoi Su-7
Veterina	Medicina veterinária
Ana Češka (1366.-1394.)	Ana da Boémia
Apokrifi	Livros apócrifos
Kvekeri	Quaker
Vincenzo Bellini	Vincenzo Bellini
Apsint	Absinto
Zakarpatska oblast	Oblast da Transcarpátia
Česi	Tchecos
Komedija situacije	Sitcom
Onomatopeja	Onomatopeia
Tarzan	Tarzan
Berat	Berati
UNPROFOR	Força de Proteção das Nações Unidas
Jinan	Jinan
Imaginations From the Other Side	Imaginations from the Other Side
Feldspat	Feldspato
Nightfall In Middle-Earth	Nightfall in Middle-Earth
Srp i čekić	Foice e martelo
Hookeov zakon	Lei de Hooke
Finci	Finlandeses
Prometni znakovi	Sinalização rodoviária
Subotica	Subotica
Zastava Kostarike	Bandeira da Costa Rica
Periferija Zapadna Grčka	Grécia Ocidental
Klasicizam	Classicismo
Jonski otoci	Ilhas Jónicas
Bonifacije III.	Papa Bonifácio III
Bonifacije V.	Papa Bonifácio V
Sadi	Musharrif Od-Dîn Sa'adi
Pelagije I.	Papa Pelágio I
Dopamin	Dopamina
Satrap	Sátrapa
Njemačka revolucija	Revolução Alemã de 1918-1919
Javanski nosorog	Rinoceronte-de-java
Nelspruit	Nelspruit
Drugi kinesko-japanski rat	Segunda Guerra Sino-Japonesa
M16 (puška)	M16 (fuzil)
Olimpijski plamen	Chama Olímpica
Vlažno područje	Zona úmida
Nintendo DS	Nintendo DS
PlayStation Portable	PlayStation Portable
Južnoafrička nogometna reprezentacija	Seleção Sul-Africana de Futebol
Éric Cantona	Éric Cantona
Indiana Pacers	Indiana Pacers
Travian	Travian
Egzosfera	Exosfera
Genocid u Srebrenici	Massacre de Srebrenica
Konstanca Sicilska	Constança da Sicília
Eshatologija	Escatologia
Anselm Kiefer	Anselm Kiefer
Kees Van Dongen	Kees van Dongen
Njemački prodor na istok	Ostsiedlung
Gliese 581 c	Gliese 581 c
Mercallijeva ljestvica	Escala de Mercalli
Bombardiranje Guernice	Bombardeio de Guernica
Aboridžini	Aborígene australiano
Asi	Aesir
Ahvaz	Ahvaz
110-ih	Década de 110
Matilde Camus	Matilde Camus
Christopher Wren	Christopher Wren
110-ih pr. Kr.	Década de 110 a.C.
Gabriel Batistuta	Gabriel Batistuta
Blackpool	Blackpool
Gentoo	Gentoo Linux
Lernejska Hidra	Hidra de Lerna
Revolver	Revólver
Aïr	Montanhas de Aïr
Opereta	Opereta
Lucije II.	Papa Lúcio II
Inocent II.	Papa Inocêncio II
Benedikt XII.	Papa Bento XII
Klement VIII.	Papa Clemente VIII
ISDN	RDIS
Ukrajinska nogometna reprezentacija	Seleção Ucraniana de Futebol
Vizni sustav	Visto
Ritam (glazba)	Ritmo
Funkcionalna skupina	Funções orgânicas
Melodija	Melodia
Sputnjik	Sputnik
Stara Zagora	Stara Zagora
Philips	Philips
Kalibar	Calibre
Svjetski ekonomski forum	Fórum Econômico Mundial
Carlos Slim Helú	Carlos Slim
Svjetska meteorološka organizacija	Organização Meteorológica Mundial
Balkan (planina)	Cordilheira dos Bálcãs
Helena Bonham Carter	Helena Bonham Carter
Avogadrov zakon	Lei de Avogadro
DOS	DOS
Trance	Trance
Akord	Acorde
Sumska oblast	Oblast de Sumy
Kalcedon	Calcedônia (mineral)
Blato (tlo)	Lama
Logički sklopovi	Porta lógica
Adriano Leite Ribeiro	Adriano Leite Ribeiro
Amazonas (država u Venezueli)	Amazonas (Venezuela)
Agratala	Agartala
Pripjat	Pripyat
Secure Shell	SSH
Nim	Neem
Apsida	Abside
Beaufortova ljestvica	Escala de Beaufort
Zastava Paragvaja	Bandeira do Paraguai
Škanjac osaš	Tartaranhão-apívoro
Filip V., španjolski kralj	Filipe V de Espanha
Ujedinjena Arapska Republika	República Árabe Unida
Edvard V.	Eduardo V de Inglaterra
Ma'at	Maat
Origen	Orígenes
Prijam	Príamo
Titranje	Vibração
Menora	Menorá
Dimnjak	Chaminé
Vancouver (otok)	Ilha Vancouver
Eugenika	Eugenia
APEC	Cooperação Econômica Ásia-Pacífico
Avarua	Avarua
Jedrenjak	Veleiro
Šunka	Presunto
Gozo	Gozo (ilha)
Topkapi Saraj	Palácio de Topkapı
Grb Poljske	Brasão de armas da Polónia
Sabinijan, papa	Papa Sabiniano
Formoz	Papa Formoso
Roman, papa	Papa Romano
Honorije I.	Papa Honório I
Nikola I., papa	Papa Nicolau I
Ivan VIII., papa	Papa João VIII
Bonifacije IV.	Papa Bonifácio IV
Nanterre	Nanterre
Henry James	Henry James
Apulej	Apuleio
Taganrog	Taganrog
Mehmed IV.	Mehmed IV
Omar Sharif	Omar Sharif
Golgota	Calvário
Opeklina	Queimadura
Virtualni svijet	Realidade virtual
Agadir	Agadir
Plodni polumjesec	Crescente Fértil
Sarah Jessica Parker	Sarah Jessica Parker
Kalcedonski sabor	Concílio de Calcedónia
Hercule Poirot	Hercule Poirot
Feng shui	Feng shui
Djevičanstvo	Virgindade
WYSIWYG	WYSIWYG
Zastava Ruande	Bandeira de Ruanda
Šator	Barraca
Fenilalanin	Fenilalanina
Sveti Antun Pustinjak	Antão do Deserto
Adeodat I.	Papa Adeodato I
Balkon	Varanda (arquitetura)
Grb Andore	Brasão de armas de Andorra
Zastava Ekvatorske Gvineje	Bandeira da Guiné Equatorial
Zastava Eritreje	Bandeira da Eritreia
Grb Japana	Selo Imperial do Japão
Minnesota Timberwolves	Minnesota Timberwolves
Benedikt V.	Papa Bento V
Mađarska nogometna reprezentacija	Seleção Húngara de Futebol
Terminator 2: Sudnji dan	Terminator 2: Judgment Day
Japanska nogometna reprezentacija	Seleção Japonesa de Futebol
Jazdska pokrajina	Yazd (província)
Atum	Atum (mitologia)
Ilamska pokrajina	Ilam (província)
Mrtva priroda	Natureza-morta
Kom	Qom
Helen Hunt	Helen Hunt
Milla Jovovich	Milla Jovovich
Aracaju	Aracaju
Smijeh	Gargalhada
Lofsöngur	Lofsöngur
Ponos i predrasude	Orgulho e Preconceito
Projekt	Projeto
Poligamija	Poligamia
Filip VI., kralj Francuske	Filipe VI de França
Tommy Lee Jones	Tommy Lee Jones
Sumporovodik	Sulfeto de hidrogênio
Kolaž	Colagem
Kukuljica	Pupa
Thomas Edward Lawrence	T. E. Lawrence
Amadou Toumani Touré	Amadou Toumani Touré
Andski kondor	Condor-dos-andes
Arctic Monkeys	Arctic Monkeys
Grb Španjolske	Brasão de armas de Espanha
Advance Australia Fair	Advance Australia Fair
Vicekraljevstvo Nova Španjolska	Vice-Reino da Nova Espanha
Nova Francuska	Nova França
Eva Mendes	Eva Mendes
Edifício Itália	Edifício Itália
Techno	Techno
Telepatija	Telepatia
Ryanair	Ryanair
Glukagon	Glucagon
Svjetsko prvenstvo u nogometu - Rusija 2018.	Copa do Mundo FIFA de 2018
Utah Jazz	Utah Jazz
Kalist II.	Papa Calisto II
Kreativnost	Criatividade
Harkivska oblast	Oblast de Carcóvia
Dnjipropetrovska oblast	Oblast de Dnipropetrovsk
Rat u Gazi 2008.-2009.	Operação Chumbo Fundido
Keflavík	Keflavík
Laura Pausini	Laura Pausini
Boca Juniors	Club Atlético Boca Juniors
Abdul Hamid I.	Abd-ul-Hamid I
Bjelouška	Cobra-de-água-de-colar
Mogoditshane	Mogoditshane
Žuta pčelarica	Merops apiaster
Molepolole	Molepolole
Enrico Caruso	Enrico Caruso
Tshabong	Tshabong
Kanye	Kanye
Topljivost	Solubilidade
Maun (Bocvana)	Maun
Skok u dalj	Salto em comprimento
Karl Manne Georg Siegbahn	Karl Siegbahn
Keton	Cetona
Korona	Coroa solar
Limfni čvor	Linfonodo
Pirova pobjeda	Vitória pírrica
Velika kneževina Moskva	Moscóvia
Čudo	Milagre
Kasandra	Cassandra
Zastava Liberije	Bandeira da Libéria
Pedro Calderón de la Barca	Calderón de la Barca
Veber	Weber (unidade)
Zastava Tanzanije	Bandeira da Tanzânia
Zastava Zambije	Bandeira da Zâmbia
Xfce	Xfce
Irci	Irlandeses
Dugorepa sjenica	Chapim-rabilongo
Kozmogonija	Cosmogonia
Sergej Koroljov	Sergei Korolev
Elizabeta Báthory	Isabel Bathory
Englesko-zanzibarski rat	Guerra Anglo–Zanzibari
Nikola III.	Papa Nicolau III
Klement VI.	Papa Clemente VI
Grb Meksika	Brasão de armas do México
Inocent V.	Papa Inocêncio V
Bombarder	Bombardeiro
Eterična ulja	Óleo essencial
Moldavska Sovjetska Socijalistička Republika	República Socialista Soviética da Moldávia
Néstor Kirchner	Néstor Kirchner
Guimarães	Guimarães
Biološko oružje	Guerra biológica
Seksologija	Sexologia
Kamata	Juro
Kendo	Kendo
VPN	Virtual private network
Socijalistička stranka (Francuska)	Partido Socialista (França)
Robotika	Robótica
Obelisk	Obelisco
Kruna	Coroa (monarquia)
Galaţi (grad)	Galaţi
Klement III.	Papa Clemente III
Sivi medvjed	Urso-cinzento
Drava	Rio Drava
Zlín	Zlín
Trebonijan Gal	Treboniano Galo
Robert Woodrow Wilson	Robert Woodrow Wilson
Softbol	Softbol
Pussy	Pussy
Parna lokomotiva	Locomotiva a vapor
Priča o igračkama	Toy Story
Svračci	Laniidae
Du riechst so gut	Du Riechst So Gut
Opal	Opala
Autonomni živčani sustav	Sistema nervoso autônomo
Bioplin	Biogás
Kotor	Kotor
Philip K. Dick	Philip K. Dick
Zastava Urugvaja	Bandeira do Uruguai
Aleksandar II., papa	Papa Alexandre II
Zastava Engleske	Bandeira de Inglaterra
Zastava Gvajane	Bandeira da Guiana
Diego Rivera	Diego Rivera
Cikladi	Cíclades
Ivana I. Kastilijska	Joana de Castela
Gastronomija	Gastronomia
Celestin II.	Papa Celestino II
Kraljevina Ugarska	Reino da Hungria
Juan Antonio Samaranch	Juan Antonio Samaranch
Dermatologija	Dermatologia
Izravna demokracija	Democracia direta
Nesreće u nuklearnoj elektrani Fukushima I	Acidente nuclear de Fukushima I
Tabu	Tabu
Međuvladin panel o klimatskim promjenama	Painel Intergovernamental sobre Mudanças Climáticas
Filogeneza	Filogenia
Ivan III., moskovski veliki knez	Ivã III da Rússia
Asurbanipal	Assurbanípal
Nagarđuna	Nagarjuna
Beninsko Carstvo	Império do Benim
Janez Drnovšek	Janez Drnovšek
Thalía	Thalía
Celestin IV.	Papa Celestino IV
London Stock Exchange	Bolsa de Valores de Londres
Diodor Sicilski	Diodoro Sículo
Upravno pravo	Direito administrativo
Sinovi anarhije	Sons of Anarchy
Aglutinativni jezici	Língua aglutinante
Aida (opera)	Aida
Homo (rod)	Homo
Ötzi	Ötzi
Vitantonio Liuzzi	Vitantonio Liuzzi
Pavel Nedvěd	Pavel Nedvěd
Takuma Sato	Takuma Sato
Princeza i žabac	A Princesa e o Sapo
Kazuki Nakađima	Kazuki Nakajima
Zenon Kitijski	Zenão de Cítio
Sébastien Bourdais	Sébastien Bourdais
Sébastien Buemi	Sébastien Buemi
Mario Andretti	Mario Andretti
Periferija Istočna Makedonija i Trakija	Macedônia Oriental e Trácia
Srodstvo	Parentesco
Anthony Davidson	Anthony Davidson
Zakon o sprječavanju internetskog piratstva	Stop Online Piracy Act
Super Aguri F1	Super Aguri F1
Povelja Ujedinjenih naroda	Carta das Nações Unidas
Benetton Formula	Benetton Formula
Hmeljnička oblast	Oblast de Khmelnitski
Võhma	Võhma
Zaporiška oblast	Oblast de Zaporíjia
Sauber	Sauber
Slovaci	Eslovacos
Williams F1	Williams F1
Almanah	Almanaque
Honda Racing F1	Honda Racing F1 Team
William Hogarth	William Hogarth
Nelson Piquet	Nelson Piquet
Abas I.	Abas I
Jarno Trulli	Jarno Trulli
Ostrogon	Esztergom
Jaime Alguersuari	Jaime Alguersuari
Kečkemet	Kecskemét
Čaplja žličarka	Colhereiro-europeu
Velika nagrada Malezije 2009.	Grande Prémio da Malásia de 2009 (Fórmula 1)
Viggo Mortensen	Viggo Mortensen
Jordan Grand Prix	Jordan Grand Prix
Trumanova doktrina	Doutrina Truman
Keke Rosberg	Keke Rosberg
Grb Armenije	Brasão de armas da Arménia
Vlaška (pokrajina)	Valáquia
Sakon Yamamoto	Sakon Yamamoto
Eddie Irvine	Eddie Irvine
Futsal	Futebol de salão
Valencija (kemija)	Valência (química)
Scott Speed	Scott Speed
Oda Nobunaga	Oda Nobunaga
Bitka kod Trafalgara	Batalha de Trafalgar
HRT F1	Hispania Racing Team
Henry Morton Stanley	Henry Morton Stanley
Roman Abramovič	Roman Abramovich
Ovca Dolly	Ovelha Dolly
Uele	Rio Uele
Mbomou	Rio Mbomou
Enklava	Enclave
Željezničko cestovni prijelaz	Passagem de nível
Transformeri (2007.)	Transformers (filme)
Stamford Bridge	Stamford Bridge (estádio)
Lucero	Lucero (artista)
Mehmed III.	Mehmed III
AH-64 Apache	AH-64 Apache
VLC	VLC
Joséphine de Beauharnais	Josefina de Beauharnais
Ispravljač	Circuito retificador
Suncokret	Girassol
Haile Gebrselassie	Haile Gebrselassie
Eritrejska nakfa	Nakfa
Švicarska garda	Guarda Suíça
Bandsko more	Mar de Banda
Urban III.	Papa Urbano III
Kanu	Canoa
Konon	Papa Cónon
Južni Horasan	Coração do Sul
Yves Saint-Laurent	Yves Saint Laurent
Ćuk	Mocho-d’orelhas
Laura Prepon	Laura Prepon
Hayden Panettiere	Hayden Panettiere
Bobby Charlton	Bobby Charlton
Campinas	Campinas
Grgur XIV.	Papa Gregório XIV
Lotus E20	Lotus E20
Urban VI.	Papa Urbano VI
Maracaibo	Maracaibo
Ašdod	Asdode
Ubangi	Rio Ubangui
Velika droplja	Abetarda-comum
Grb Sjedinjenih Američkih Država	Grande Selo dos Estados Unidos
Let iznad kukavičjeg gnijezda (1975.)	One Flew Over the Cuckoo's Nest
Sutlej	Rio Sutlej
Roger Bacon	Roger Bacon
Singman Rhee	Syngman Rhee
Patrijarh (kršćanstvo)	Patriarca
Čahar-Mahal i Bahtijari	Chahar Mahaal e Bakhtiari
Grb Finske	Brasão de armas da Finlândia
Zvjezdane staze: U tami	Além da Escuridão - Star Trek
Kerman	Kerman
Children of Bodom	Children of Bodom
Daniel (prorok)	Daniel (profeta)
Georges Clemenceau	Georges Clemenceau
Robert Duvall	Robert Duvall
Jeremy Irons	Jeremy Irons
Banana-država	República das Bananas
Matthew Langford Perry	Matthew Perry
Ahmedije	Comunidade Ahmadi
Pjesma Eurovizije 1956.	Festival Eurovisão da Canção 1956
FIFA Konfederacijski kup	Copa das Confederações FIFA
Abhazi	Abecazes
Dhow	Dhows
12. stoljeće pr. Kr.	Século XII a.C.
BlackBerry	BlackBerry
Alfred Dreyfus	Alfred Dreyfus
Aldo Moro	Aldo Moro
Menelaj	Menelau
Japura	Rio Japurá
Araguaia	Rio Araguaia
Odeška oblast	Oblast de Odessa
Utvrda Agra	Forte de Agra
Umjetnik (2011.)	O Artista
Middlesbrough	Middlesbrough
Grb Indije	Brasão de armas da Índia
Vodikov peroksid	Peróxido de hidrogênio
Larnaka	Lárnaca
2NE1	2NE1
Gumica za brisanje	Borracha escolar
Lavande	Lavanda
Sloboda vjeroispovjesti	Liberdade religiosa
Jamie Foxx	Jamie Foxx
Kalcit	Calcita
Pigmeji	Pigmeus
Franšiza	Franquia
Biserke	Numididae
Yochanan Vollach	Yochanan Vollach
Luganska oblast	Oblast de Lugansk
Georges Cuvier	Georges Cuvier
Timin	Timina
Aleksander Nikolajevič Ostrovski	Alexandre Ostrovski
Tokugava Iejasu	Tokugawa Ieyasu
Laissez faire	Laissez-faire
Točka (pravopis)	Ponto final
Ganska nogometna reprezentacija	Seleção Ganesa de Futebol
Paragvajska nogometna reprezentacija	Seleção Paraguaia de Futebol
Čileanska nogometna reprezentacija	Seleção Chilena de Futebol
McLaren	McLaren
Colin Farrell	Colin Farrell
Jennifer Garner	Jennifer Garner
Terencije	Terêncio
Osman II.	Osman II
Sulejman II.	Suleiman II
Mount Kenya	Monte Quénia
Kupola na stijeni	Cúpula da Rocha
Omar Bongo	Omar Bongo
Oka (rijeka)	Rio Oka
Lisasta guska	Ganso-grande-de-testa-branca
Poljsko-Litavska Unija	República das Duas Nações
Percy Williams Bridgman	Percy Williams Bridgman
Lascaux	Lascaux
Lorentzova sila	Força de Lorentz
Mehanika fluida	Mecânica dos fluidos
Tiha noć	Noite Feliz
Galerije	Galério
Chaim Weizmann	Chaim Weizmann
Olimpijski stadion u Londonu	Estádio Olímpico de Londres
Filip III., kralj Francuske	Filipe III de França
Jamie Carragher	Jamie Carragher
Otoci Koraljnog mora	Ilhas do Mar de Coral
Slovenska nogometna reprezentacija	Seleção Eslovena de Futebol
T-34	T-34
Iskupljenje u Shawshanku	The Shawshank Redemption
FC Schaffhausen	FC Schaffhausen
Marko Junije Brut	Marco Júnio Bruto
Ilja Iljič Mečnikov	Ilya Ilyich Mechnikov
John Malkovich	John Malkovich
Püssi	Püssi
Zlurada (film)	Maleficent
Kloroform	Clorofórmio
Idealni plin	Gás ideal
Sulfati	Sulfato
Heckler & Koch G36	Heckler & Koch G36
Hidžab	Hijab
Otello	Otello
Bogoslužje	Liturgia
New Orleans Hornets	New Orleans Pelicans
Erik Crveni	Eiríkr
Pir (epirski kralj)	Pirro
Hilarije	Papa Hilário
Silvestar II.	Papa Silvestre II
Harry Blanchard	Harry Blanchard
Martin I.	Papa Martinho I
Hadrijan III.	Papa Adriano III
Lav V.	Papa Leão V
Sergije III.	Papa Sérgio III
Mikola Vitalijovič Lisenko	Mykola Lysenko
Teodor II.	Papa Teodoro II
New Orleans Saints	New Orleans Saints
120-ih pr. Kr.	Década de 120 a.C.
Benedikt III.	Papa Bento III
Zastava Ujedinjenih naroda	Bandeira das Nações Unidas
120-ih	Década de 120
Boulogne-Billancourt	Boulogne-Billancourt
Valens	Valente (imperador)
FC Girondins de Bordeaux	Football Club des Girondins de Bordeaux
Rudarenje podataka	Mineração de dados
Oid, Mortales	Himno Nacional Argentino
Porto Velho	Porto Velho
Zastava Jamajke	Bandeira da Jamaica
Trdat III.	Tirídates III
Srpski dinar	Dinar sérvio
Zastava Katara	Bandeira do Catar
Zastava Nikaragve	Bandeira da Nicarágua
Bugarski lev	Lev búlgaro
John Rawls	John Rawls
Eol	Éolo
Taursko gorje	Montes Tauro
Pupčana vrpca	Cordão umbilical
Beşiktaş JK	Beşiktaş Jimnastik Kulübü
Rubikon	Rio Rubicão
Kraljevina Italija	Reino de Itália (1861–1946)
Nehrđajući čelik	Aço inoxidável
Giacomo Leopardi	Giacomo Leopardi
Bugatti Veyron	Bugatti Veyron
Teotihuacán	Teotihuacan
Inteligentni dizajn	Design inteligente
Amy Lee	Amy Lee
Humus	Húmus
Maggie Smith	Maggie Smith
Egzorcizam	Exorcismo
Fucking	Fucking
Samuel L. Jackson	Samuel L. Jackson
Aleister Crowley	Aleister Crowley
Thar	Deserto do Thar
Markižansko otočje	Arquipélago das Marquesas
Karakum	Deserto de Karakum
Giancarlo Fisichella	Giancarlo Fisichella
Tyr	Tyr
Avarci	Avares
Dani Alves	Daniel Alves
Mercedes AMG F1	Mercedes Grand Prix
Renault F1	Lotus F1 Team
Bernie Ecclestone	Bernie Ecclestone
Ajant	Ájax
Indianapolis Motor Speedway	Indianapolis Motor Speedway
Katana	Katana
122 mm haubica D-30	2A18 (D-30)
Subaru	Subaru
Nintendo Entertainment System	Nintendo Entertainment System
Juan Pablo Montoya	Juan Pablo Montoya
Renault R30	Renault R30
Protupapa	Antipapa
Luca Badoer	Luca Badoer
Johnny Herbert	Johnny Herbert
Alan Jones	Alan Jones
Renault R26	Renault R26
Svjetska izložba	Exposição mundial
Riccardo Patrese	Riccardo Patrese
Thierry Boutsen	Thierry Boutsen
Joy Division	Joy Division
Spyker F1	Spyker F1
Éric Boullier	Éric Boullier
Dodatak:Popis staza Formule 1	Lista de autódromos de Fórmula 1
Britanska kraljevska ratna mornarica	Marinha Real Britânica
François Cevert	François Cevert
Jody Scheckter	Jody Scheckter
Jean Alesi	Jean Alesi
Plazmid	Plasmídeo
Marc Gené	Marc Gené
Lucas di Grassi	Lucas Di Grassi
Darren Fletcher	Darren Fletcher
Da Montefeltro	Casa de Montefeltro
