非洲	África
分類:1233年出世	Categoria:Nascidos em 1233
分類:1244年出世	Categoria:Nascidos em 1244
分類:1245年出世	Categoria:Nascidos em 1245
分類:1251年出世	Categoria:Nascidos em 1251
分類:1258年出世	Categoria:Nascidos em 1258
分類:592年	Categoria:592
分類:1262年出世	Categoria:Nascidos em 1262
分類:1267年出世	Categoria:Nascidos em 1267
分類:1270年出世	Categoria:Nascidos em 1270
分類:1271年出世	Categoria:Nascidos em 1271
分類:1273年出世	Categoria:Nascidos em 1273
分類:1280年出世	Categoria:Nascidos em 1280
分類:1285年出世	Categoria:Nascidos em 1285
分類:1287年出世	Categoria:Nascidos em 1287
分類:1290年出世	Categoria:Nascidos em 1290
分類:1292年出世	Categoria:Nascidos em 1292
分類:1295年出世	Categoria:Nascidos em 1295
分類:594年	Categoria:594
分類:1298年出世	Categoria:Nascidos em 1298
分類:1301年出世	Categoria:Nascidos em 1301
分類:1303年出世	Categoria:Nascidos em 1303
分類:1309年出世	Categoria:Nascidos em 1309
分類:1310年出世	Categoria:Nascidos em 1310
分類:594年過世	Categoria:Mortos em 594
分類:1313年出世	Categoria:Nascidos em 1313
分類:1314年出世	Categoria:Nascidos em 1314
分類:1317年出世	Categoria:Nascidos em 1317
分類:1319年出世	Categoria:Nascidos em 1319
分類:1329年出世	Categoria:Nascidos em 1329
分類:1331年出世	Categoria:Nascidos em 1331
分類:1332年出世	Categoria:Nascidos em 1332
分類:1341年出世	Categoria:Nascidos em 1341
分類:1342年出世	Categoria:Nascidos em 1342
分類:596年	Categoria:596
分類:1343年出世	Categoria:Nascidos em 1343
分類:1346年出世	Categoria:Nascidos em 1346
分類:1350年出世	Categoria:Nascidos em 1350
分類:1354年出世	Categoria:Nascidos em 1354
分類:1358年出世	Categoria:Nascidos em 1358
分類:596年過世	Categoria:Mortos em 596
模板:IRL	Predefinição:IRL
分類:1364年出世	Categoria:Nascidos em 1364
分類:1365年出世	Categoria:Nascidos em 1365
分類:1367年出世	Categoria:Nascidos em 1367
模板:Infobox river	Predefinição:Info/Rio
分類:1369年出世	Categoria:Nascidos em 1369
分類:1370年出世	Categoria:Nascidos em 1370
分類:1375年出世	Categoria:Nascidos em 1375
分類:1378年出世	Categoria:Nascidos em 1378
分類:1379年出世	Categoria:Nascidos em 1379
分類:1383年出世	Categoria:Nascidos em 1383
分類:598年	Categoria:598
分類:1385年出世	Categoria:Nascidos em 1385
分類:1389年出世	Categoria:Nascidos em 1389
分類:1393年出世	Categoria:Nascidos em 1393
分類:1399年出世	Categoria:Nascidos em 1399
分類:1406年出世	Categoria:Nascidos em 1406
分類:598年過世	Categoria:Mortos em 598
分類:1410年出世	Categoria:Nascidos em 1410
分類:1419年出世	Categoria:Nascidos em 1419
分類:1422年出世	Categoria:Nascidos em 1422
分類:1424年出世	Categoria:Nascidos em 1424
分類:1426年出世	Categoria:Nascidos em 1426
分類:1429年出世	Categoria:Nascidos em 1429
分類:1431年出世	Categoria:Nascidos em 1431
分類:1435年出世	Categoria:Nascidos em 1435
分類:1436年出世	Categoria:Nascidos em 1436
分類:1437年出世	Categoria:Nascidos em 1437
分類:1440年出世	Categoria:Nascidos em 1440
分類:1443年出世	Categoria:Nascidos em 1443
分類:600年過世	Categoria:Mortos em 600
分類:1445年出世	Categoria:Nascidos em 1445
分類:1447年出世	Categoria:Nascidos em 1447
分類:1450年出世	Categoria:Nascidos em 1450
分類:1457年出世	Categoria:Nascidos em 1457
分類:1458年出世	Categoria:Nascidos em 1458
分類:1460年出世	Categoria:Nascidos em 1460
分類:601年過世	Categoria:Mortos em 601
分類:1462年出世	Categoria:Nascidos em 1462
分類:1466年出世	Categoria:Nascidos em 1466
分類:1467年出世	Categoria:Nascidos em 1467
分類:1470年出世	Categoria:Nascidos em 1470
分類:1472年出世	Categoria:Nascidos em 1472
分類:1476年出世	Categoria:Nascidos em 1476
分類:1483年出世	Categoria:Nascidos em 1483
分類:603年	Categoria:603
分類:1490年出世	Categoria:Nascidos em 1490
分類:1491年出世	Categoria:Nascidos em 1491
分類:1496年出世	Categoria:Nascidos em 1496
分類:1498年出世	Categoria:Nascidos em 1498
分類:1500年出世	Categoria:Nascidos em 1500
分類:604年	Categoria:604
分類:1507年出世	Categoria:Nascidos em 1507
分類:1511年出世	Categoria:Nascidos em 1511
分類:1514年出世	Categoria:Nascidos em 1514
分類:1517年出世	Categoria:Nascidos em 1517
分類:1520年出世	Categoria:Nascidos em 1520
分類:604年過世	Categoria:Mortos em 604
分類:1526年出世	Categoria:Nascidos em 1526
分類:1534年出世	Categoria:Nascidos em 1534
分類:1535年出世	Categoria:Nascidos em 1535
分類:1542年出世	Categoria:Nascidos em 1542
分類:1545年出世	Categoria:Nascidos em 1545
分類:1547年出世	Categoria:Nascidos em 1547
分類:1550年出世	Categoria:Nascidos em 1550
分類:1554年出世	Categoria:Nascidos em 1554
分類:1557年出世	Categoria:Nascidos em 1557
分類:1558年出世	Categoria:Nascidos em 1558
分類:1562年出世	Categoria:Nascidos em 1562
分類:607年	Categoria:607
分類:1565年出世	Categoria:Nascidos em 1565
分類:1567年出世	Categoria:Nascidos em 1567
分類:1568年出世	Categoria:Nascidos em 1568
分類:1574年出世	Categoria:Nascidos em 1574
分類:607年過世	Categoria:Mortos em 607
分類:1577年出世	Categoria:Nascidos em 1577
分類:1579年出世	Categoria:Nascidos em 1579
分類:1581年出世	Categoria:Nascidos em 1581
分類:1583年出世	Categoria:Nascidos em 1583
分類:1584年出世	Categoria:Nascidos em 1584
分類:1586年出世	Categoria:Nascidos em 1586
分類:1589年出世	Categoria:Nascidos em 1589
分類:1591年出世	Categoria:Nascidos em 1591
分類:1593年出世	Categoria:Nascidos em 1593
分類:609年	Categoria:609
分類:1594年出世	Categoria:Nascidos em 1594
分類:1597年出世	Categoria:Nascidos em 1597
分類:1598年出世	Categoria:Nascidos em 1598
分類:1600年出世	Categoria:Nascidos em 1600
分類:1601年出世	Categoria:Nascidos em 1601
分類:609年過世	Categoria:Mortos em 609
分類:1603年出世	Categoria:Nascidos em 1603
分類:1606年出世	Categoria:Nascidos em 1606
分類:1611年出世	Categoria:Nascidos em 1611
分類:1616年出世	Categoria:Nascidos em 1616
分類:1619年出世	Categoria:Nascidos em 1619
分類:1621年出世	Categoria:Nascidos em 1621
分類:611年	Categoria:611
分類:1623年出世	Categoria:Nascidos em 1623
分類:1625年出世	Categoria:Nascidos em 1625
分類:1627年出世	Categoria:Nascidos em 1627
分類:1628年出世	Categoria:Nascidos em 1628
分類:1630年出世	Categoria:Nascidos em 1630
分類:611年過世	Categoria:Mortos em 611
分類:1632年出世	Categoria:Nascidos em 1632
分類:1634年出世	Categoria:Nascidos em 1634
分類:1636年出世	Categoria:Nascidos em 1636
分類:1638年出世	Categoria:Nascidos em 1638
分類:1639年出世	Categoria:Nascidos em 1639
分類:1641年出世	Categoria:Nascidos em 1641
分類:1643年出世	Categoria:Nascidos em 1643
分類:1645年出世	Categoria:Nascidos em 1645
分類:1646年出世	Categoria:Nascidos em 1646
分類:613年	Categoria:613
分類:1648年出世	Categoria:Nascidos em 1648
分類:1650年出世	Categoria:Nascidos em 1650
分類:1651年出世	Categoria:Nascidos em 1651
分類:1656年出世	Categoria:Nascidos em 1656
分類:1658年出世	Categoria:Nascidos em 1658
分類:1659年出世	Categoria:Nascidos em 1659
分類:613年過世	Categoria:Mortos em 613
分類:1662年出世	Categoria:Nascidos em 1662
分類:1664年出世	Categoria:Nascidos em 1664
分類:1667年出世	Categoria:Nascidos em 1667
分類:1668年出世	Categoria:Nascidos em 1668
分類:1670年出世	Categoria:Nascidos em 1670
分類:1675年出世	Categoria:Nascidos em 1675
分類:1677年出世	Categoria:Nascidos em 1677
分類:615年	Categoria:615
分類:1679年出世	Categoria:Nascidos em 1679
分類:1681年出世	Categoria:Nascidos em 1681
分類:1682年出世	Categoria:Nascidos em 1682
分類:1683年出世	Categoria:Nascidos em 1683
分類:1685年出世	Categoria:Nascidos em 1685
分類:615年過世	Categoria:Mortos em 615
分類:1688年出世	Categoria:Nascidos em 1688
分類:1690年出世	Categoria:Nascidos em 1690
分類:1691年出世	Categoria:Nascidos em 1691
分類:1692年出世	Categoria:Nascidos em 1692
分類:1694年出世	Categoria:Nascidos em 1694
分類:1695年出世	Categoria:Nascidos em 1695
分類:1697年出世	Categoria:Nascidos em 1697
分類:1698年出世	Categoria:Nascidos em 1698
分類:1700年出世	Categoria:Nascidos em 1700
分類:1703年出世	Categoria:Nascidos em 1703
分類:1707年出世	Categoria:Nascidos em 1707
分類:1710年出世	Categoria:Nascidos em 1710
分類:1712年出世	Categoria:Nascidos em 1712
分類:1714年出世	Categoria:Nascidos em 1714
分類:618年過世	Categoria:Mortos em 618
分類:1716年出世	Categoria:Nascidos em 1716
分類:1719年出世	Categoria:Nascidos em 1719
分類:1721年出世	Categoria:Nascidos em 1721
分類:1723年出世	Categoria:Nascidos em 1723
分類:1725年出世	Categoria:Nascidos em 1725
分類:1726年出世	Categoria:Nascidos em 1726
分類:1727年出世	Categoria:Nascidos em 1727
分類:1728年出世	Categoria:Nascidos em 1728
分類:1729年出世	Categoria:Nascidos em 1729
分類:1730年出世	Categoria:Nascidos em 1730
分類:1731年出世	Categoria:Nascidos em 1731
分類:1732年出世	Categoria:Nascidos em 1732
分類:1733年出世	Categoria:Nascidos em 1733
分類:1734年出世	Categoria:Nascidos em 1734
分類:621年	Categoria:621
分類:1735年出世	Categoria:Nascidos em 1735
分類:1736年出世	Categoria:Nascidos em 1736
分類:1737年出世	Categoria:Nascidos em 1737
分類:1738年出世	Categoria:Nascidos em 1738
分類:1739年出世	Categoria:Nascidos em 1739
分類:1740年出世	Categoria:Nascidos em 1740
分類:621年過世	Categoria:Mortos em 621
分類:1741年出世	Categoria:Nascidos em 1741
分類:1742年出世	Categoria:Nascidos em 1742
分類:1743年出世	Categoria:Nascidos em 1743
分類:1744年出世	Categoria:Nascidos em 1744
分類:1745年出世	Categoria:Nascidos em 1745
分類:1746年出世	Categoria:Nascidos em 1746
分類:1747年出世	Categoria:Nascidos em 1747
分類:1748年出世	Categoria:Nascidos em 1748
分類:1749年出世	Categoria:Nascidos em 1749
分類:623年	Categoria:623
分類:1750年出世	Categoria:Nascidos em 1750
分類:1751年出世	Categoria:Nascidos em 1751
分類:1752年出世	Categoria:Nascidos em 1752
分類:1753年出世	Categoria:Nascidos em 1753
分類:623年過世	Categoria:Mortos em 623
分類:1754年出世	Categoria:Nascidos em 1754
分類:1755年出世	Categoria:Nascidos em 1755
分類:1756年出世	Categoria:Nascidos em 1756
分類:1757年出世	Categoria:Nascidos em 1757
分類:1758年出世	Categoria:Nascidos em 1758
分類:1759年出世	Categoria:Nascidos em 1759
分類:1760年出世	Categoria:Nascidos em 1760
分類:1761年出世	Categoria:Nascidos em 1761
分類:1762年出世	Categoria:Nascidos em 1762
分類:625年	Categoria:625
分類:1763年出世	Categoria:Nascidos em 1763
分類:1764年出世	Categoria:Nascidos em 1764
分類:1765年出世	Categoria:Nascidos em 1765
分類:1766年出世	Categoria:Nascidos em 1766
分類:1767年出世	Categoria:Nascidos em 1767
分類:1768年出世	Categoria:Nascidos em 1768
分類:625年過世	Categoria:Mortos em 625
分類:1769年出世	Categoria:Nascidos em 1769
分類:1770年出世	Categoria:Nascidos em 1770
分類:1771年出世	Categoria:Nascidos em 1771
分類:1772年出世	Categoria:Nascidos em 1772
分類:1773年出世	Categoria:Nascidos em 1773
分類:1774年出世	Categoria:Nascidos em 1774
分類:1775年出世	Categoria:Nascidos em 1775
分類:1776年出世	Categoria:Nascidos em 1776
分類:1777年出世	Categoria:Nascidos em 1777
分類:1778年出世	Categoria:Nascidos em 1778
分類:1779年出世	Categoria:Nascidos em 1779
分類:628年	Categoria:628
分類:1780年出世	Categoria:Nascidos em 1780
分類:1781年出世	Categoria:Nascidos em 1781
分類:1782年出世	Categoria:Nascidos em 1782
分類:1783年出世	Categoria:Nascidos em 1783
分類:1784年出世	Categoria:Nascidos em 1784
分類:628年過世	Categoria:Mortos em 628
分類:1785年出世	Categoria:Nascidos em 1785
分類:1786年出世	Categoria:Nascidos em 1786
分類:1787年出世	Categoria:Nascidos em 1787
分類:1788年出世	Categoria:Nascidos em 1788
分類:1789年出世	Categoria:Nascidos em 1789
分類:1790年出世	Categoria:Nascidos em 1790
分類:1791年出世	Categoria:Nascidos em 1791
分類:1792年出世	Categoria:Nascidos em 1792
分類:630年	Categoria:630
分類:1794年出世	Categoria:Nascidos em 1794
分類:1795年出世	Categoria:Nascidos em 1795
分類:1796年出世	Categoria:Nascidos em 1796
分類:1797年出世	Categoria:Nascidos em 1797
分類:1798年出世	Categoria:Nascidos em 1798
分類:1799年出世	Categoria:Nascidos em 1799
分類:630年過世	Categoria:Mortos em 630
分類:1800年出世	Categoria:Nascidos em 1800
分類:1801年出世	Categoria:Nascidos em 1801
分類:1803年出世	Categoria:Nascidos em 1803
分類:1804年出世	Categoria:Nascidos em 1804
分類:1805年出世	Categoria:Nascidos em 1805
分類:632年	Categoria:632
分類:1806年出世	Categoria:Nascidos em 1806
分類:1807年出世	Categoria:Nascidos em 1807
分類:1808年出世	Categoria:Nascidos em 1808
分類:1809年出世	Categoria:Nascidos em 1809
分類:1810年出世	Categoria:Nascidos em 1810
分類:1813年出世	Categoria:Nascidos em 1813
分類:1814年出世	Categoria:Nascidos em 1814
分類:1815年出世	Categoria:Nascidos em 1815
分類:1816年出世	Categoria:Nascidos em 1816
分類:1818年出世	Categoria:Nascidos em 1818
分類:1819年出世	Categoria:Nascidos em 1819
分類:634年	Categoria:634
分類:1820年出世	Categoria:Nascidos em 1820
分類:1821年出世	Categoria:Nascidos em 1821
分類:1822年出世	Categoria:Nascidos em 1822
分類:1824年出世	Categoria:Nascidos em 1824
分類:1825年出世	Categoria:Nascidos em 1825
分類:1826年出世	Categoria:Nascidos em 1826
分類:635年	Categoria:635
分類:1827年出世	Categoria:Nascidos em 1827
分類:1828年出世	Categoria:Nascidos em 1828
分類:1830年出世	Categoria:Nascidos em 1830
分類:1831年出世	Categoria:Nascidos em 1831
分類:1832年出世	Categoria:Nascidos em 1832
分類:635年過世	Categoria:Mortos em 635
分類:1833年出世	Categoria:Nascidos em 1833
分類:1835年出世	Categoria:Nascidos em 1835
分類:1836年出世	Categoria:Nascidos em 1836
分類:1839年出世	Categoria:Nascidos em 1839
分類:1840年出世	Categoria:Nascidos em 1840
分類:636年過世	Categoria:Mortos em 636
分類:1841年出世	Categoria:Nascidos em 1841
分類:1842年出世	Categoria:Nascidos em 1842
分類:1843年出世	Categoria:Nascidos em 1843
分類:1844年出世	Categoria:Nascidos em 1844
分類:1845年出世	Categoria:Nascidos em 1845
分類:1846年出世	Categoria:Nascidos em 1846
分類:1847年出世	Categoria:Nascidos em 1847
分類:1848年出世	Categoria:Nascidos em 1848
分類:1849年出世	Categoria:Nascidos em 1849
分類:638年	Categoria:638
分類:1850年出世	Categoria:Nascidos em 1850
分類:1851年出世	Categoria:Nascidos em 1851
分類:1852年出世	Categoria:Nascidos em 1852
分類:1853年出世	Categoria:Nascidos em 1853
分類:1854年出世	Categoria:Nascidos em 1854
分類:638年過世	Categoria:Mortos em 638
分類:1855年出世	Categoria:Nascidos em 1855
分類:1857年出世	Categoria:Nascidos em 1857
分類:1858年出世	Categoria:Nascidos em 1858
分類:1859年出世	Categoria:Nascidos em 1859
分類:1860年出世	Categoria:Nascidos em 1860
分類:1861年出世	Categoria:Nascidos em 1861
分類:1864年出世	Categoria:Nascidos em 1864
分類:1865年出世	Categoria:Nascidos em 1865
分類:640年	Categoria:640
分類:1866年出世	Categoria:Nascidos em 1866
分類:1869年出世	Categoria:Nascidos em 1869
分類:1870年出世	Categoria:Nascidos em 1870
分類:1872年出世	Categoria:Nascidos em 1872
分類:1873年出世	Categoria:Nascidos em 1873
分類:1874年出世	Categoria:Nascidos em 1874
分類:1876年出世	Categoria:Nascidos em 1876
分類:1877年出世	Categoria:Nascidos em 1877
分類:1878年出世	Categoria:Nascidos em 1878
分類:1880年出世	Categoria:Nascidos em 1880
分類:1882年出世	Categoria:Nascidos em 1882
分類:1883年出世	Categoria:Nascidos em 1883
分類:1884年出世	Categoria:Nascidos em 1884
分類:1885年出世	Categoria:Nascidos em 1885
分類:1886年出世	Categoria:Nascidos em 1886
分類:1887年出世	Categoria:Nascidos em 1887
分類:1889年出世	Categoria:Nascidos em 1889
分類:1890年出世	Categoria:Nascidos em 1890
分類:1891年出世	Categoria:Nascidos em 1891
分類:1892年出世	Categoria:Nascidos em 1892
分類:646年	Categoria:646
分類:1893年出世	Categoria:Nascidos em 1893
分類:1894年出世	Categoria:Nascidos em 1894
分類:1895年出世	Categoria:Nascidos em 1895
分類:1896年出世	Categoria:Nascidos em 1896
分類:646年過世	Categoria:Mortos em 646
分類:1897年出世	Categoria:Nascidos em 1897
分類:1900年出世	Categoria:Nascidos em 1900
分類:1901年出世	Categoria:Nascidos em 1901
分類:1902年出世	Categoria:Nascidos em 1902
分類:1904年出世	Categoria:Nascidos em 1904
分類:648年	Categoria:648
分類:1905年出世	Categoria:Nascidos em 1905
分類:1907年出世	Categoria:Nascidos em 1907
分類:1908年出世	Categoria:Nascidos em 1908
分類:1909年出世	Categoria:Nascidos em 1909
分類:648年過世	Categoria:Mortos em 648
分類:1912年出世	Categoria:Nascidos em 1912
分類:1913年出世	Categoria:Nascidos em 1913
分類:1914年出世	Categoria:Nascidos em 1914
分類:1917年出世	Categoria:Nascidos em 1917
分類:1918年出世	Categoria:Nascidos em 1918
分類:650年	Categoria:650
分類:1919年出世	Categoria:Nascidos em 1919
分類:1922年出世	Categoria:Nascidos em 1922
分類:1923年出世	Categoria:Nascidos em 1923
分類:650年過世	Categoria:Mortos em 650
分類:1927年出世	Categoria:Nascidos em 1927
分類:1928年出世	Categoria:Nascidos em 1928
分類:652年	Categoria:652
分類:1942年出世	Categoria:Nascidos em 1942
分類:1943年出世	Categoria:Nascidos em 1943
分類:652年過世	Categoria:Mortos em 652
分類:1945年出世	Categoria:Nascidos em 1945
分類:1947年出世	Categoria:Nascidos em 1947
分類:1949年出世	Categoria:Nascidos em 1949
分類:1952年出世	Categoria:Nascidos em 1952
分類:1953年出世	Categoria:Nascidos em 1953
分類:654年	Categoria:654
分類:1957年出世	Categoria:Nascidos em 1957
分類:1958年出世	Categoria:Nascidos em 1958
分類:1959年出世	Categoria:Nascidos em 1959
分類:654年過世	Categoria:Mortos em 654
分類:1961年出世	Categoria:Nascidos em 1961
分類:1962年出世	Categoria:Nascidos em 1962
分類:1966年出世	Categoria:Nascidos em 1966
分類:1967年出世	Categoria:Nascidos em 1967
分類:1968年出世	Categoria:Nascidos em 1968
分類:1969年出世	Categoria:Nascidos em 1969
分類:1971年出世	Categoria:Nascidos em 1971
分類:1972年出世	Categoria:Nascidos em 1972
分類:1973年出世	Categoria:Nascidos em 1973
分類:1975年出世	Categoria:Nascidos em 1975
分類:1976年出世	Categoria:Nascidos em 1976
分類:1978年出世	Categoria:Nascidos em 1978
分類:1979年出世	Categoria:Nascidos em 1979
分類:658年	Categoria:658
分類:1980年出世	Categoria:Nascidos em 1980
分類:1981年出世	Categoria:Nascidos em 1981
分類:1982年出世	Categoria:Nascidos em 1982
分類:658年過世	Categoria:Mortos em 658
分類:1985年出世	Categoria:Nascidos em 1985
分類:1986年出世	Categoria:Nascidos em 1986
分類:1987年出世	Categoria:Nascidos em 1987
分類:1988年出世	Categoria:Nascidos em 1988
分類:1989年出世	Categoria:Nascidos em 1989
分類:1991年出世	Categoria:Nascidos em 1991
分類:1993年出世	Categoria:Nascidos em 1993
分類:1994年出世	Categoria:Nascidos em 1994
分類:1995年出世	Categoria:Nascidos em 1995
分類:660年過世	Categoria:Mortos em 660
分類:1996年出世	Categoria:Nascidos em 1996
分類:1997年出世	Categoria:Nascidos em 1997
分類:1999年出世	Categoria:Nascidos em 1999
分類:2000年出世	Categoria:Nascidos em 2000
分類:2001年出世	Categoria:Nascidos em 2001
分類:2002年出世	Categoria:Nascidos em 2002
分類:2004年出世	Categoria:Nascidos em 2004
分類:661年過世	Categoria:Mortos em 661
分類:2005年出世	Categoria:Nascidos em 2005
分類:2006年出世	Categoria:Nascidos em 2006
分類:2008年出世	Categoria:Nascidos em 2008
分類:2009年出世	Categoria:Nascidos em 2009
分類:2011年出世	Categoria:Nascidos em 2011
分類:2012年出世	Categoria:Nascidos em 2012
分類:663年	Categoria:663
分類:663年過世	Categoria:Mortos em 663
分類:665年	Categoria:665
分類:665年過世	Categoria:Mortos em 665
分類:667年	Categoria:667
分類:667年過世	Categoria:Mortos em 667
分類:669年	Categoria:669
分類:671年	Categoria:671
分類:671年過世	Categoria:Mortos em 671
分類:675年過世	Categoria:Mortos em 675
分類:677年	Categoria:677
分類:677年過世	Categoria:Mortos em 677
分類:680年	Categoria:680
分類:681年過世	Categoria:Mortos em 681
分類:683年過世	Categoria:Mortos em 683
分類:685年過世	Categoria:Mortos em 685
分類:687年	Categoria:687
分類:687年過世	Categoria:Mortos em 687
分類:689年	Categoria:689
分類:689年過世	Categoria:Mortos em 689
分類:691年過世	Categoria:Mortos em 691
分類:694年	Categoria:694
分類:694年過世	Categoria:Mortos em 694
分類:696年	Categoria:696
分類:1729年	Categoria:1729
分類:696年過世	Categoria:Mortos em 696
分類:1689年	Categoria:1689
分類:698年	Categoria:698
分類:1715年	Categoria:1715
分類:700年	Categoria:700
分類:1797年	Categoria:1797
分類:700年過世	Categoria:Mortos em 700
分類:1787年	Categoria:1787
分類:1780年	Categoria:1780
分類:702年	Categoria:702
分類:1062年	Categoria:1062
分類:704年	Categoria:704
分類:1539年	Categoria:1539
分類:705年	Categoria:705
分類:1415年	Categoria:1415
分類:1647年	Categoria:1647
分類:1584年	Categoria:1584
分類:707年過世	Categoria:Mortos em 707
分類:1321年	Categoria:1321
分類:710年	Categoria:710
分類:710年過世	Categoria:Mortos em 710
分類:1590年	Categoria:1590
分類:712年	Categoria:712
分類:1671年	Categoria:1671
分類:1644年	Categoria:1644
分類:712年過世	Categoria:Mortos em 712
分類:1272年	Categoria:1272
分類:1432年	Categoria:1432
分類:1274年	Categoria:1274
分類:714年	Categoria:714
分類:1676年	Categoria:1676
分類:1059年	Categoria:1059
分類:714年過世	Categoria:Mortos em 714
分類:716年	Categoria:716
分類:1349年	Categoria:1349
分類:1352年	Categoria:1352
分類:716年過世	Categoria:Mortos em 716
分類:718年	Categoria:718
分類:718年過世	Categoria:Mortos em 718
分類:720年	Categoria:720
分類:722年	Categoria:722
分類:722年過世	Categoria:Mortos em 722
分類:724年	Categoria:724
分類:725年	Categoria:725
分類:725年過世	Categoria:Mortos em 725
分類:729年	Categoria:729
分類:729年過世	Categoria:Mortos em 729
分類:731年	Categoria:731
分類:732年	Categoria:732
分類:734年	Categoria:734
分類:734年過世	Categoria:Mortos em 734
分類:736年	Categoria:736
分類:736年過世	Categoria:Mortos em 736
分類:737年過世	Categoria:Mortos em 737
分類:740年	Categoria:740
分類:740年過世	Categoria:Mortos em 740
分類:742年	Categoria:742
分類:742年過世	Categoria:Mortos em 742
分類:743年過世	Categoria:Mortos em 743
分類:745年	Categoria:745
分類:745年過世	Categoria:Mortos em 745
分類:747年	Categoria:747
分類:747年過世	Categoria:Mortos em 747
分類:748年過世	Categoria:Mortos em 748
分類:750年	Categoria:750
分類:751年	Categoria:751
分類:751年過世	Categoria:Mortos em 751
分類:753年	Categoria:753
分類:753年過世	Categoria:Mortos em 753
分類:755年	Categoria:755
分類:755年過世	Categoria:Mortos em 755
分類:757年	Categoria:757
分類:757年過世	Categoria:Mortos em 757
分類:759年	Categoria:759
分類:759年過世	Categoria:Mortos em 759
分類:761年	Categoria:761
分類:762年過世	Categoria:Mortos em 762
分類:764年	Categoria:764
分類:766年	Categoria:766
分類:766年過世	Categoria:Mortos em 766
分類:768年過世	Categoria:Mortos em 768
分類:770年	Categoria:770
分類:771年	Categoria:771
分類:771年過世	Categoria:Mortos em 771
分類:773年	Categoria:773
分類:773年過世	Categoria:Mortos em 773
分類:775年	Categoria:775
分類:775年過世	Categoria:Mortos em 775
分類:777年	Categoria:777
分類:778年	Categoria:778
分類:778年過世	Categoria:Mortos em 778
分類:780年	Categoria:780
分類:780年過世	Categoria:Mortos em 780
分類:782年	Categoria:782
分類:782年過世	Categoria:Mortos em 782
分類:784年	Categoria:784
分類:785年	Categoria:785
分類:786年	Categoria:786
分類:786年過世	Categoria:Mortos em 786
分類:788年	Categoria:788
分類:789年過世	Categoria:Mortos em 789
分類:792年	Categoria:792
分類:792年過世	Categoria:Mortos em 792
分類:793年過世	Categoria:Mortos em 793
分類:795年	Categoria:795
分類:795年過世	Categoria:Mortos em 795
分類:797年過世	Categoria:Mortos em 797
分類:798年過世	Categoria:Mortos em 798
分類:800年	Categoria:800
分類:800年過世	Categoria:Mortos em 800
分類:801年過世	Categoria:Mortos em 801
分類:802年過世	Categoria:Mortos em 802
分類:804年	Categoria:804
分類:804年過世	Categoria:Mortos em 804
分類:805年過世	Categoria:Mortos em 805
分類:806年過世	Categoria:Mortos em 806
分類:808年	Categoria:808
分類:808年過世	Categoria:Mortos em 808
分類:810年	Categoria:810
分類:810年過世	Categoria:Mortos em 810
分類:812年	Categoria:812
分類:812年過世	Categoria:Mortos em 812
分類:814年	Categoria:814
分類:814年過世	Categoria:Mortos em 814
分類:818年	Categoria:818
分類:818年過世	Categoria:Mortos em 818
分類:819年過世	Categoria:Mortos em 819
分類:820年過世	Categoria:Mortos em 820
分類:822年	Categoria:822
分類:822年過世	Categoria:Mortos em 822
分類:824年	Categoria:824
分類:824年過世	Categoria:Mortos em 824
分類:825年過世	Categoria:Mortos em 825
分類:827年	Categoria:827
分類:827年過世	Categoria:Mortos em 827
分類:829年	Categoria:829
分類:829年過世	Categoria:Mortos em 829
分類:830年過世	Categoria:Mortos em 830
分類:832年	Categoria:832
分類:832年過世	Categoria:Mortos em 832
分類:833年過世	Categoria:Mortos em 833
分類:835年	Categoria:835
分類:835年過世	Categoria:Mortos em 835
分類:837年	Categoria:837
分類:837年過世	Categoria:Mortos em 837
分類:839年	Categoria:839
分類:841年	Categoria:841
分類:841年過世	Categoria:Mortos em 841
分類:843年	Categoria:843
分類:843年過世	Categoria:Mortos em 843
分類:845年	Categoria:845
分類:845年過世	Categoria:Mortos em 845
分類:847年	Categoria:847
分類:847年過世	Categoria:Mortos em 847
分類:848年出世	Categoria:Nascidos em 848
分類:849年	Categoria:849
分類:849年過世	Categoria:Mortos em 849
分類:850年過世	Categoria:Mortos em 850
分類:852年	Categoria:852
分類:852年過世	Categoria:Mortos em 852
分類:853年過世	Categoria:Mortos em 853
分類:855年	Categoria:855
分類:855年過世	Categoria:Mortos em 855
分類:858年	Categoria:858
分類:858年過世	Categoria:Mortos em 858
分類:860年	Categoria:860
分類:860年過世	Categoria:Mortos em 860
分類:862年過世	Categoria:Mortos em 862
分類:864年過世	Categoria:Mortos em 864
分類:866年	Categoria:866
分類:866年過世	Categoria:Mortos em 866
分類:867年過世	Categoria:Mortos em 867
分類:868年過世	Categoria:Mortos em 868
分類:869年過世	Categoria:Mortos em 869
分類:871年	Categoria:871
分類:873年	Categoria:873
分類:873年過世	Categoria:Mortos em 873
分類:875年	Categoria:875
分類:875年過世	Categoria:Mortos em 875
分類:877年	Categoria:877
分類:877年過世	Categoria:Mortos em 877
分類:878年過世	Categoria:Mortos em 878
分類:879年過世	Categoria:Mortos em 879
分類:882年	Categoria:882
分類:882年過世	Categoria:Mortos em 882
分類:1310年代	Categoria:Década de 1310
分類:884年	Categoria:884
分類:884年過世	Categoria:Mortos em 884
分類:930年代	Categoria:Década de 930
分類:886年	Categoria:886
分類:590年代	Categoria:Década de 590
